Link,Rodzaj (nośnik),Dział,Autor,Tytuł,Tytuł originału,Język,Wydawca,Rok wydania,Rodzaj oprawy,Wymiary,Liczba stron,Ciężar,Wydano,ISBN,EAN/UPC,Image,Description,Kategoria
/pl/ryga_i_lotwa_pascal_lajt-9788381034173,książka / book,Książki i czasopisma / Books and periodicals,Opracowanie Zbiorowe,Ryga i Łotwa PASCAL LAJT,,polski,Pascal,2019,Miękka ze skrzydełkami,11.5x19.0,156,"0,218 kg",20.03.2019,9788381034173 (9788381034173),9788381034173,/img/product_images_new/290/455290_01_ryga_i_lotwa_pascal_lajt.300.jpg,"Ryga – secesja, muzyka i koty Spływy kajakowe Gaują Sauna i piwne spa Gdzie rośnie las po sam horyzont? Ile kosztował słynny obraz Marka Rothko? Czym jeździli Stalin, Chruszczow i Breżniew? Czarny balsam ryski – sposób na przeziębienie? Ryga i Łotwa, czyli nowe spojrzenie na nadbałtycki kraj i jego stolicę. Podczas podróży z Pascalem odkryjesz, że złoto może być zielone! Starówka Rygi to: mieszczańskie kamienice, gmachy kupieckich gildii, pozostałości murów obronnych i wąskie brukowane uliczki. Charakterystycznym elementem miasta jest architektura secesyjna z końca XIX w. – doliczono się łącznie ponad 800 budynków, stanowiących blisko 1/3 zabudowy centralnych dzielnic stolicy. Kamienice reprezentujące ten styl znajdują się głównie w okolicach Elizabetes oraz Alberta iela, w dzielnicy przylegającej do ryskiej starówki.","Przewodniki turystyczne, Nauki Przyrodnicze, Geografia, Geografia gospodarcza, polityczna, osadnictwa, ludności, Europa, Europa Środkowa i Wschodnia"
/pl/nie_zabijaj-9788324067046,książka / book,Książki i czasopisma / Books and periodicals,Agnieszka Płoszaj,Nie zabijaj,,polski,Znak,2023,Miękka ze skrzydełkami,14.0x20.5,352,"0,335 kg",11.10.2023,9788324067046 (9788324067046),9788324067046,/img/product_images_new/114/808114_01_nie_zabijaj.300.jpg,"ON ZABIJA W IMIĘ SPRAWIEDLIWOŚCI. ONA ZROBI WSZYSTKO, ABY GO POWSTRZYMAĆ. Influencer zamordowany na planie zdjęciowym. Telewizyjna wróż¬biarka przybita do stołu. Modelka, która zachłysnęła się sławą. Każde z nich szukało szczęścia w mieście grzechu. Wszyscy po¬pełnili ten sam niewybaczalny błąd. Zoja Sterlak i Mariusz Kardas stają przed najtrudniejszą sprawą w swojej karierze. Żądza wymierzenia kary, która ich zdaniem kie¬ruje mordercą, prowadzi do grupy fanatyków religijnych. Słynąca z intuicji i nieszablonowych działań policjantka czuje jednak, że za serią zabójstw kryje się coś więcej. Czy to możliwe, że cały ten brutalny spektakl to artystyczna wizja psychopatycznego mordercy? I czy Zoja zdąży go zatrzymać, zanim dokończy dzieło? Niesamowity kryminał! Chylę czoła. Wciąga jak diabli, będziecie zachwyceni. PRZEMYSŁAW PIOTROWSKI Agnieszka Płoszaj - autorka powieści kryminalno-obyczajowych („Czarodziejka”, „Ogrodnik”, „Bigamista”, „Bez wyboru”). Doskonale rozumie, czym jest dobry kryminał, a zwłaszcza jego społeczny kontekst. W swoich powieściach zręcznie splata intrygę z wątkami historycznymi. Prywatnie jest mamą Nataszy i Poli. Kocha malarstwo, absurdalny humor Monty Pythona i dobry film. W życiu kieruje się zasadą, że jak czegoś nie wolno, to trzeba szybko i skutecznie. I zazwyczaj z uśmiechem.","Powieść polska, Kryminały"
/pl/zony_konstancina-9788382951677,książka / book,Książki i czasopisma / Books and periodicals,Ewelina Ślotała,Żony Konstancina,,polski,Prószyński Media,2022,Miękka,14.0x20.5,256,"0,268 kg",27.09.2022,9788382951677 (9788382951677),9788382951677,/img/product_images_new/078/702078_01_zony_konstancina.300.jpg,"Wyobraź sobie, że jesteś mną. Właśnie szofer odwiózł cię do domu, a konkretnie do 800-metrowej willi wartej 20 milionów złotych. Z bagażnika wyjmuje torby z zakupami. W godzinę wydałaś 100 tysięcy na rzeczy, których nie potrzebujesz i w których przez najbliższe dni będzie cię widywała tylko służba. Twoja czarna karta nie ma limitu, a prezenty od męża nigdy się nie kończą. Jesteś kimś, należysz do najbardziej elitarnej i hermetycznej grupy ludzi, wzbudzasz zachwyt i podziw. Masz wszystko do momentu, aż lukier z tortu spłynie na marmurową posadzkę. Tę samą, na której od wielu godzin leżysz – samotna, nieszczęśliwa, poniżona. Twoje usta zamiast słodką polewą umazane są krwią. A ty wierzysz, że na to zasłużyłaś, wierzysz, że jesteś nic nie warta. I że jutro będzie lepiej. Bo jesteś mną, żoną Konstancina. Ewelina Ślotała odczarowuje mit życia ludzi z pierwszych stron gazet i list najbogatszych Polaków. Szczerze i bezlitośnie obnaża mechanizmy członków tej hermetycznej grupy, w której blichtr, gigantyczne pieniądze i pozycja kamuflują codzienność pełną uzależnień, przemocy, zdrad i ludzkich tragedii. I co? Nadal chcesz być mną? Ewelina Ślotała: mama ukochanego syna, prawniczka, która odnalazła życiową pasję w projektowaniu wnętrz. Sól w oku konstancińskich elit. Osobiste doświadczenia skłoniły ją do wsparcia ofiar przemocy domowej, której kiedyś sama doświadczyła",Romanse
/pl/jarzmo_przeszlosci_o_polce-_zonie_muzulmanina-_kto-9788378239826,książka / book,Książki i czasopisma / Books and periodicals,Nadia Hamid,"Jarzmo przeszłości o Polce, żonie muzułmanina, która uciekła z islamskiego ""raju""",,polski,Bernardinum,2021,Miękka,12.4x19.0,164,"0,172 kg",,9788378239826 (9788378239826),9788378239826,/img/product_images_new/097/350097_01_jarzmo_przeszlosci_o_polce_zonie_muzulmanina_ktora_uciekla_z_islamskiego_raju.300.jpg,"Nadia zakochuje się w Libijczyku, wychodzi za mąż i wyjeżdża do Afryki. Radykalnie odmienne obyczaje, prawo szariatu, dyskryminacja kobiet zmieniają życie małżonków w koszmar. Nadii wraz z dziećmi udaje się uciec od męża i wrócić do Polski. Tak kończy się „Gorzka pomarańcza”, która podbiła serca czytelników. Odzyskanie wolności okazało się jednak tylko pozornym happy endem. Druga część tej historii to zderzenie bohaterki z brutalną rzeczywistością. Konsekwencje swoich decyzji, włączając w to rozwód, do którego doszło po kilku latach pobytu w Polsce, ponosi do dziś. Książka ta jest oparta na autentycznych wydarzeniach. Świadczy o tym, jak jeden zły wybór dokonany w młodości może zaważyć na całym późniejszym życiu – również najbliższych osób. Niech będzie przestrogą dla wszystkich kobiet, które decydują się na związek z człowiekiem odmiennej kultury, wyznania, mentalności, bo to wiąże się także z innym postrzeganiem i rozumieniem spraw dotyczących małżeństwa oraz rodziny. Informacja dotycząca wprowadzenia produktu do obrotu: Ten produkt został wprowadzony na rynek przed 13 grudnia 2024 r. zgodnie z obowiązującymi wówczas przepisami (Dyrektywą o ogólnym bezpieczeństwie produktów). W związku z tym może on być nadal sprzedawany bez konieczności dostosowania do nowych wymogów wynikających z Rozporządzenia o Ogólnym Bezpieczeństwie Produktów (GPSR). Produkt zachowuje pełną legalność w obrocie, a jego jakość i bezpieczeństwo pozostają zgodne z obowiązującymi wcześniej standardami. Information regarding product placement on the market: This product was placed on the market before December 13, 2024, in accordance with the applicable regulations at the time (the General Product Safety Directive). As a result, it can continue to be sold without needing to meet the new requirements introduced by the General Product Safety Regulation (GPSR). The product remains fully compliant with all previously valid legal standards, ensuring its continued quality and safety.","Historia Europy, Historia Polski, Historia Polski 1990-, Psychologia. Psychoterapia, Rodzina. Małżeństwo, Biografie, Pamiętniki. Wspomnienia, Religia i wiara, Poszczególne religie i wyznania, Islam, Historia Afryki"
/pl/wzory_listow_angielskich-9788321403021,książka / book,Książki i czasopisma / Books and periodicals,Mira Falkowska,Wzory listów angielskich,,polski,WIEDZA POWSZECHNA,1999,Miękka,12.0x19.0,268,"0,233 kg",,8321403026 (8321403026),9788321403021,/img/product_images_new/599/189599_01_wzory_listow_angielskich.300.jpg,"- Prezentacja i omówienie układu i treści różnych form korespondencji zilustrowanych schematami.- Przykłady oficjalnych pism i listów prywatnych w wersji brytyjskiej i amerykańskiej - zawiadomień, próśb, zamówień, zaproszeń, życzeń itp.- Słowniczek wyrazów i zwrotów po każdym liście oraz zestawy sformułowań i zdań - po każdym rozdziale.- Skorowidz rzeczowy.",
/pl/stosunki_miedzynarodowe_geneza-_struktura-_dynamik-9788323502814,książka / book,Książki i czasopisma / Books and periodicals,,"Stosunki międzynarodowe Geneza, struktura, dynamika",,polski,Wydawnictwa Uniwersytetu Warszawskiego,2006,Miękka,16.3x23.4,636,"0,88 kg",,8323502811 (8323502811),9788323502814,/img/product_images_new/844/25844_01_stosunki_miedzynarodowe_geneza-_struktura-_dynamika.300.jpg,"Stosunki Międzynarodowe. Geneza,  struktura,  dynamika są najbardziej całościową ofertą dydaktyczną dla studentów stosunków międzynarodowych, prawa, politologii i europeistyki nauczanych na polskich uniwersytetach i w innych szkołach wyższych. Podręcznik, napisany przez pracowników Instytutu Stosunków Międzynarodowych UW, odpowiada najnowszym standardom nauczania stosunków międzynarodowych. Jest to już czwarta, zmieniona i zaktualizowana edycja podręcznika, który cieszy się największym powodzeniem wśród studentów i wykładowców w naszym kraju. Zawartość książki wykracza dalece poza funkcje dydaktyczne. Jest ona przydatna dla wszystkich, którzy zawodowo zajmują się polityką zagraniczną i problematyką międzynarodową lub zwyczajnie interesują się tymi zagadnieniami. Ukazana w niej - przez pryzmat struktur, procesów i najbardziej aktualnych problemów - rzeczywistość międzynarodowa pozwala zrozumieć europejskie i globalne wyzwania, przed którymi stoi nasz kraj u progu XXI wieku.",
/pl/historia_i_spoleczenstwo_4_czlowiek_i_jego_cywiliz-9788387964269,książka / book,Książki i czasopisma / Books and periodicals,Bogumiła Szeweluk-Wyrwa,Historia i społeczeństwo 4 Człowiek i jego cywilizacja,,polski,ARKA,2000,Miękka,16.0x23.0,184,"0,375 kg",,8387964263 (8387964263),9788387964269,/img/product_images_new/821/182821_01_historia_i_spoleczenstwo_4.300.jpg,Historia wokół nasMoja mała historiaPradzieje człowiekaŻycie codzienne w dawnej Polsce i dziś,
/pl/odrzania_podroz_po_ziemiach_odzyskanych-9788324096473,książka / book,Książki i czasopisma / Books and periodicals,Zbigniew Rokita,Odrzania Podróż po Ziemiach Odzyskanych,,polski,Znak Literanova,2023,Twarda,12.5x20.5,312,"0,43 kg",25.10.2023,9788324096473 (9788324096473),9788324096473,/img/product_images_new/479/808479_01_odrzania_podroz_po_ziemiach_odzyskanych.300.jpg,"Nowa książka Zbigniewa Rokity, laureata Nagrody Literackiej „Nike” 2021 Włóczęgowski poemat reporterski autora Kajś. To tu, na „Ziemiach Odzyskanych”, miało po wojnie miejsce jedno z najbardziej spektakularnych wydarzeń w dwudziestowiecznej historii Europy. To tu, w tych wszystkich Wrocławiach i Szczecinach, Polska stanęła przed jednym z największych cywilizacyjnych wyzwań – przemienieniem Niemiec w Polskę. Ale wciąż widać szwy, którymi pozszywali Polski przedwojenną i powojenną. Wyłażą france. Bo tu, na „Odzyskanych”, jest jakoś inaczej. Uliczne tabliczki przypominają piastowskie drzewka genealogiczne, zewsząd wyzierają cegły o barwie wściekłej krwi, blokowiska lokowane na prawie niemieckim, wilhelmińskie gmachy otoczone przez parkingi niestrzeżone, a jednak płatne. Tutejsi Polacy często wciąż wahają się, czy już są stąd, czy jeszcze znikąd – a niektórzy dalej snują opowieść, którą ktoś ileś tam lat temu przerwał martwym już mieszkańcom ich kamienic. I dlatego ja, kundel „Ziem Odzyskanych”, zlepiony z tutejszych i przyjezdnych, ruszyłem w tę dziwną podróż po „Odzyskanych”, po Poniemiecczyźnie, żeby to wszystko ujrzeć na własne oczy. „Zbigniew Rokita jest prawdziwym odkrywcą Odrzanii – krainy, o której miałem nikłą wiedzę, mimo że wielokrotnie w niej byłem. Ta książka to fascynująca podróż w czasie i przestrzeni po ziemiach przyłączonych do Polski po 1945 roku. Pomysł, język, humor i w końcu absolutna miłość autora do Odrzanii sprawiły, że ja – rodowity Wiślanin – nie mogłem się oderwać od lektury. Niezwykle ważna książka, która może pomóc zrozumieć współczesną Polskę”. - Jan Holoubek “Niby znaliśmy to wszystko z lekcji historii – Ziemie Odzyskane, Uzyskane, Stracone – a jednak Rokita tak opowiada o powojennych losach polskich granic, że mam ochotę wołać: ach, Polska, cóż to za kraj? Kraj, do którego przyzwyczailiśmy się aż za bardzo, dlatego raz na jakiś czas ktoś musi nam go opowiedzieć na nowo. Rokita zadaje pytania, interpretuje i wątpi w taki sposób, że historiozofia staje się thrillerem i kryminałem, dramatem i komedią. Znakomita książka, i zawadiacka, i frasobliwa, i roztropna”. - Małgorzata Rejmer „Po II wojnie światowej Polska wchłonęła potężną część Niemiec. Rozpoczął się jeden z największych eksperymentów demograficznych w Europie XX wieku. Odrzania to wyznanie miłości Zbigniewa Rokity do ziemi i ludzi, którzy byli i ciągle są obiektem tego eksperymentu, fascynująca wyprawa w głąb świata odzyskanego, który pozostaje zagadką”. - Dariusz Rosiak „Zbiorowa pamięć i tożsamość to dynamiczne i różnorodne wymiary życia, pełne sprzeczności, paradoksów, konfliktów i cierpienia. Żeby je w tym całym powikłaniu i skomplikowaniu opisać – zwłaszcza dzisiaj, kiedy do doraźnych politycznych celów chętnie posługują się nimi różnej barwy populiści – potrzeba dużej wrażliwości i talentu. Zbigniew Rokita ma i jedno, i drugie. A co najważniejsze, ma także odwagę, żeby mierzyć się z najtrudniejszymi aspektami polskiej – i nie tylko polskiej – historii. Bardzo polecam”. - Tomasz Stawiszyński","Reportaż polski, Nauki Przyrodnicze, Geografia, Geografia gospodarcza, polityczna, osadnictwa, ludności, Europa"
/pl/frida_wojna_mojej_nieznanej_babki-9788366707290,,Książki i czasopisma / Books and periodicals,Nina F. Grünfeld,Frida. Wojna mojej nieznanej babki,,,Ośrodek Karta,2022,Miękka,21.0x13.5,256,"0,318 kg",,978-83-66707-29-0 (9788366707290),9788366707290,/img/product_images_new/958/641958_01_frida_wojna_mojej_nieznanej_babki.300.jpg,"Autorka, uznana norweska dokumentalistka, rekonstruuje losy swojej babci Fridy – Żydówki, prostytutki, która przeszła przez obozy Auschwitz i Ravensbrück. Przed wojną oddała do adopcji syna, który trafił jako dziecko z paszportem nansenowskim do Norwegii. Został później uznanym psychiatrą, stąd dalsza norweska historia rodziny. Po raz pierwszy Frida została zarejestrowana w kronikach policyjnych wiosną 1931, podejrzana o szpiegostwo. W swojej książce Nina F. Grünfeld odtwarza historię babci na podstawie odnalezionych w archiwach protokołów przesłuchań i akt sądowych, z których wyłania się tragiczny los samotnej młodej Żydówki na tle wojennej historii Europy: rozpadających się granic, szalejącego nazizmu, Holokaustu. Drugą bohaterką książki jest sama autorka, która barwnie opisuje swoje poszukiwania i pomaga zrozumieć, jak dramatyczna przeszłość przodków może wpłynąć na całe życie następnych pokoleń.",Romanse
/pl/piekielna_dzielnica-9788374701730,książka / book,Książki i czasopisma / Books and periodicals,Jeffery Deaver,Piekielna dzielnica,HELL'S KITCHEN,angielski,C&T,2016,Miękka,14.5x20.5,280,"0,27 kg",,9788374701730 (9788374701730),9788374701730,/img/product_images_new/199/70199_01_piekielna_dzielnica.300.jpg,"John Pellam postanawia nakręcić film dokumentalny o historii Hell's Kitchen - okrytej niesławą dzielnicy gangów nowojorskich. Te gangi to już historia, ale ciągle jeszcze żyją tacy, którzy pamiętają tamte czasy. Jak Ettie Washington, która okazała się kopalnią wiedzy dla Pellama.",
/pl/gdy_prawda_milczy-9788383294575,książka / book,Książki i czasopisma / Books and periodicals,Jacek Piekiełko,Gdy prawda milczy,,polski,SKARPA WARSZAWSKA,2024,Miękka,13.5x20.5,352,"0,255 kg",15.05.2024,9788383294575 (9788383294575),9788383294575,/img/product_images_new/397/873397_01_gdy_prawda_milczy.300.jpg,"Przerażający dramat, który przypadkiem ujrzał światło dzienne. Opowieść inspirowana prawdziwymi wydarzeniami.  Anička nie miała lekkiego życia. Pozostawiona przez rodziców narkomanów trafia do handlarzy ludźmi, a później do Norwegii, gdzie przeżywa koszmar. Gdy trzynastoletnia dziewczynka wyrywa się ze szponów zła i wraca do Czech, ma problemy ze swobodną komunikacją, a pokonywanie nowych wyzwań codzienności utrudniają jej odniesione traumy. Nie posiada rodziny, żadnych bliskich, a jej tymczasowym opiekunem pozostaje Kristína, pracująca w ośrodku dla dzieci „Promyczek”. Z dziewczynką zaprzyjaźnia się siostra opiekunki, Veronika, dzięki której Anička w końcu się otwiera i zaczyna opowiadać o krzywdach, których doznała. Los wciąż nie oszczędza trzynastolatki, u której lekarze diagnozują białaczkę. Veronika postanawia adoptować Aničkę. Wtedy rozpoczyna się niewyobrażalne piekło…  Jacek Piekiełko przedstawia własną interpretację jednej z najgłośniejszych historii kryminalnych współczesnych Czech - sprawy „Dzieci z Kuřim”, która nigdy nie została w pełni wyjaśniona.","Kryminały, Powieść polska"
/pl/amerykapl__opowiesci_o_polakach_w_usa-9788324048991,książka / book,Książki i czasopisma / Books and periodicals,Malesa Dorota,Ameryka.pl  Opowieści o Polakach w USA,,polski,Znak,2020,Miękka ze skrzydełkami,20.5x12.5,288,"0,30 kg",27.02.2019,9788324048991 (9788324048991),9788324048991,/img/product_images_new/380/447380_01_amerykapl_opowiesci_o_polakach_w_usa.300.jpg,"OPOWIEŚCI O LUDZIACH W POGONI ZA AMERYKAŃSKIM SNEM Każdy z nich miał własny American dream. Każdy musiał wziąć los w swoje ręce i ruszyć na podbój Dzikiego Zachodu naszych czasów. Uciekinierzy, wariaci, niespokojne dusze  – Polacy, którzy w pogoni za marzeniami lub uciekając przed dotychczasowym życiem, wyjechali do Stanów. By spotkać bohaterów tej książki, autorka pokonała tysiące kilometrów amerykańskich dróg. Poznała Sebka, od dziesięciu lat szukającego żony w kastowym środowisku Chicago, gdzie obywatelstwo jest ważniejsze od miłości. Spotkała Marka, niegdyś króla disco polo, obecnie bezdomnego przesiadującego w nowojorskim Starbucksie. Rozmawiała z genialną prawniczką Olą, tropiącą największe błędy amerykańskiego sądownictwa. Odwiedziła właściciela najmodniejszej nowojorskiej restauracji, który w latach 80. przybył tu z Lublina z jednym plecakiem – a dziś, jak głoszą plotki, zdarza mu się odmówić stolika Seanowi Pennowi. Historie amerykańskich Polaków to wybuchowa mieszanka polskiej duszy i amerykańskiego marzenia. Jest w nich miejsce na inność, odwagę i marzenia, choć w kraju wielkich możliwości i wielkich porażek słono się za nie płaci. „Polonia w USA jest trochę jak egzotyczna wyspa, niebędąca do końca ani Polską, ani Ameryką. I być może właśnie dlatego jest tak fascynująca”.  Dorota Malesa Informacja dotycząca wprowadzenia produktu do obrotu: Ten produkt został wprowadzony na rynek przed 13 grudnia 2024 r. zgodnie z obowiązującymi wówczas przepisami (Dyrektywą o ogólnym bezpieczeństwie produktów). W związku z tym może on być nadal sprzedawany bez konieczności dostosowania do nowych wymogów wynikających z Rozporządzenia o Ogólnym Bezpieczeństwie Produktów (GPSR). Produkt zachowuje pełną legalność w obrocie, a jego jakość i bezpieczeństwo pozostają zgodne z obowiązującymi wcześniej standardami. Information regarding product placement on the market: This product was placed on the market before December 13, 2024, in accordance with the applicable regulations at the time (the General Product Safety Directive). As a result, it can continue to be sold without needing to meet the new requirements introduced by the General Product Safety Regulation (GPSR). The product remains fully compliant with all previously valid legal standards, ensuring its continued quality and safety.",Literatura faktu
/pl/trzynascie_opowiesci-9788377796726,książka / book,Książki i czasopisma / Books and periodicals,Ksawery Pruszyński,Trzynaście opowieści,,polski,MG,2021,Miękka ze skrzydełkami,14.5x20.5,278,"0,275 kg",13.01.2021,9788377796726 (9788377796726),9788377796726,/img/product_images_new/247/579247_01_trzynascie_opowiesci.300.jpg,"13 opowieści to 13 opowiadań o losach podchorążych i oficerów w polskiej armii na zachodzie. Tak pisze o książce Józef Hen : „…Zastanawiająca jest w Trzynastu opowieściach Pruszyńskiego ta mnogość bohaterów milczących, gorzkich, z ranami w duszy i na ciele właśnie, wyraźnych alter ego autora, a przecież obarczonych świadomością klęski. Oto Manuel z Odejść i powrotów rozmyśla w czołgu podczas kampanii normandzkiej: „Daremność. Głucha, zawistna niechęć do każdej krytycznej myśli; niewolniczy, bydlęcy kult dla najgłupszej chwalby tego, co swojskie, ze swojską głupotą na czele. Pełne zwycięstwo klik, klanów i kast przeciw samotnej jednostce i biernej, bezradnej masie”. „To wszystko są fakty - powiedział mi Pruszyński o Trzynastu opowieściach. - Nigdy nie wymyśliłem żadnej fabuły”. „A Trębacz z Samarkandy ?” - zapytałem. Skinął głową. „Tak, Trębacz jest wyjątkiem. To kompozycja. Ale właśnie o Trębaczu wszyscy myśleli, że jest to prawdziwe wydarzenie, do tego stopnia, że Anders kazał zarządzić śledztwo - chodziło o tę niedzielną zbiórkę na rynku - kto dał rozkaz, skąd ta samowola”…","Opowiadanie polskie, Historyczna. Wojenna"
/pl/mila_ksiezycowego_swiatla-9788376486741,książka / book,Książki i czasopisma / Books and periodicals,Dennis Lehane,Mila księżycowego światła,,angielski,Prószyński Media,2010,Miękka ze skrzydełkami,14.0x20.5,280,"0,27 kg",,9788376486741 (9788376486741),9788376486741,/img/product_images_new/269/89269_01_mila_ksiezycowego_swiatla.300.jpg,"Powrót pary prywatnych detektywów Patricka Kenzie i Angeli Gennaro. Amanda McCready miała cztery lata, kiedy po raz pierwszy zniknęła ze swego domu w Bostonie. Błagani o pomoc przez jej zrozpaczoną ciotkę detektywi Kenzie i Gennaro zgodzili się zająć poszukiwaniami. Ryzykowali wszystkim, by odnaleźć dziewczynkę, ale kiedy im się udało, Amanda musiała wrócić do zaniedbującej ją matki i rozbitej rodziny. Teraz Amanda ma szesnaście lat i ponownie znika, a jej ciotka znów puka do drzwi Patricka i Kenzie, obawiając się, że dziewczynkę, która wyrosła na mądrą młodą kobietę, mogło spotkać najgorsze. Podczas poszukiwań Kenzie i Gennaro muszą zmierzyć się z przeszłością i zadać sobie pytanie: czy można postąpić źle, mając przy tym rację, lub postępując dobrze, jednak się mylić? Postawieni w obliczu zła wykraczającego daleko poza rozbite rodziny i rozwiane marzenia odkrywają, że dawne grzechy nie dają się zapomnieć, a wciąż odradzające się zło przynosi nowe zbrodnie.",
/pl/odzyskac_przyszlosc_wspomnienia_z_ucieczki_przed_t-9788366707160,,Książki i czasopisma / Books and periodicals,Sigrid Undset,Odzyskać przyszłość. Wspomnienia z ucieczki przed totalitaryzmami,,,Ośrodek Karta,2021,Miękka,20.5x14.5,224,"0,246 kg",,978-83-66707-16-0 (9788366707160),9788366707160,/img/product_images_new/874/587874_01_odzyskac_przyszlosc_wspomnienia_z_ucieczki_przed_totalitaryzmami.300.jpg,"Sigrid Undset – laureatka literackiej Nagrody Nobla i bezkompromisowa oskarżycielka faszyzmu – wie, co to jest klęska. Jej starszy syn ginie w czasie inwazji Niemiec na Norwegię w 1940 roku, ona sama jest zmuszona uciekać z kraju po klęsce i udaje się w niebezpieczną podróż m.in. przez Związek Radziecki do Stanów Zjednoczonych. Tam odżywa w niej nadzieja, że utracona przyszłość Norwegii i jej ofiar zostanie przywrócona przez USA. Wspomnienia Undset powstały „na gorąco” i oprócz bieżących wydarzeń zawierają głęboki komentarz na temat moralności świata owładniętego wojną oraz historycznych grzechów obu totalitaryzmów – niemieckiego nazizmu i sowieckiego komunizmu.",Biografie
/pl/bialy_kapitan-9788375652147,książka / book,Książki i czasopisma / Books and periodicals,Antoni Ferdynand Ossendowski,Biały kapitan,,polski,LTW,2012,Miękka,14.5x20.5,240,"0,30 kg",,9788375652147 (9788375652147),9788375652147,/img/product_images_new/818/81818_01_bialy_kapitan.300.jpg,"Na pokładzie ""Witezia"" dowodzonego przez kpt. Olafa Nilsena płynie sztorman Pitt Hardful. Ten człowiek pragnie utrzymać się na ""drodze uczciwego życia"", chce swym postępowaniem zmusić wszystkich do zapomnienia o przeszłości odpokutowanej za murami więzienia. Tymczasem ""Witeź"" wozi kulomioty dla portugalskich rewolucjonistów. Ładunek leżący w rumie, ukryty pod innymi towarami jest lepiej opłacalny niż pszenica, mąka bądź węgiel. Ale kiepsko wróży Pittowi, który u progu nowego życia uczestniczy w zakazanym procederze... Akcja przygodowo-sensacyjnej powieści toczy się wartko, urzeka egzotyką.","Przygodowa, Sensacyjne i thrillery, Powieść polska"
/pl/od_szczytu_do_otchlani-9788375651843,książka / book,Książki i czasopisma / Books and periodicals,Antoni Ferdynand Ossendowski,Od szczytu do otchłani,,polski,LTW,2023,Miękka,14.5x20.5,278,"0,36 kg",,9788375651843 (9788375651843),9788375651843,/img/product_images_new/794/81794_01_od_szczytu_do_otchlani.300.jpg,"W książce ""Od szczyty do otchłani” autor porywa czytelnika w fascynującą podróż po Mandżurii początku XX stulecia, aby ukazać jej prawdziwe oblicze, i to aż w trzech odsłonach: jako krainy bogactw naturalnych, jako areny walk politycznych i jako miejsca odosobnienia w ""Kamiennych workach” ludzi wykluczonych przez władze ze społeczeństwa. Nie zabrakło tutaj i barwnych przedstawień licznych szczepów tubylczych, i egzotycznej przyrody, nieustępliwie stawiającej czoła próbom ekspansji człowieka. Autor osobiście i niejednokrotnie z narażeniem życia doświadcza wszystkich tych aspektów pobytu w Mandżurii...","Historia Azji, Literatura faktu, Publicystyka. Esej, Szkice, Publicystyka, esej polski, Reportaż polski"
/pl/nieznanym_szlakiem-9788375651485,książka / book,Książki i czasopisma / Books and periodicals,Antoni Ferdynand Ossendowski,Nieznanym szlakiem,,polski,LTW,2023,Miękka,14.5x20.5,160,"0,20 kg",,9788375651485 (9788375651485),9788375651485,/img/product_images_new/763/81763_01_nieznanym_szlakiem.300.jpg,"""Nieznanym szlakiem"" to zbiór opowiadań, do których natchnienie i tematy czerpał autor ze swoich licznych podróży po Europie, Azji i Afryce. Tom ten jest więc jakby wachlarzem różnorodnych utworów przesyconych egzotycznymi kolorami, atmosferą dalekich krajów o obcych lądów: tych gorących i tych lodowatych. Każda z nowel stanowi jednak odrębną historię dramatu człowieka doświadczonego przez los i daje Czytelnikowi możliwość głębokich refleksji na tematy ogólnoludzkie. Wystarczy jedynie sięgnąć ręką i wybrać któreś z tych opowiadań, by znaleźć się na kilka chwil w niezwykłej scenerii i niepowtarzalnym klimacie utworów wielkiego podróżnika i wnikliwego obserwatora - A.F. Ossendowskiego.","Podróżnicza, Opowiadanie polskie"
/pl/szkarlatny_kwiat_kamelii-9788375651553,książka / book,Książki i czasopisma / Books and periodicals,Antoni Ferdynand Ossendowski,Szkarłatny kwiat kamelii,,polski,LTW,2011,Miękka,14.5x20.5,136,"0,17 kg",,9788375651553 (9788375651553),9788375651553,/img/product_images_new/769/81769_01_szkarlatny_kwiat_kamelii.300.jpg,"Szkarłatny kwiat kamelii to zbiór opowiadań Ferdynanda Ossendowskiego, będący - obok prozy Sieroszewskiego - jednym z najwcześniejszych świadectw fascynacji Krajem Kwitnącej Wiśni. Wesołe i smutne, pisane czasami serio, a czasami z przymrużeniem oka historie przedstawiają japońskie obyczaje, historię i mentalność. Można w nich odnaleźć to, co i dziś fascynuje i wpływa na niezwykłe zainteresowanie tą odległą krainą - honorowych samurajów, tajemnicze gejsze, cesarzy-bogów i znamienitych szogunów - wszystko zaś ukazane jest z perspektywy o niemal sto lat wcześniejszej, przez pryzmat sposobu myślenia i poznawania obcej kultury ludzi początków XX wieku, dzięki czemu Szkarłatny kwiat kamelii jest oknem na dwa egzotyczne dla nas światy.",Literatura faktu
