"SKU","Name","Attribute 1 name","Attribute 1 value(s)","Attribute 1 global","Attribute 1 visible","Attribute 2 name","Attribute 2 value(s)","Attribute 2 global","Attribute 2 visible","Attribute 3 name","Attribute 3 value(s)","Attribute 3 global","Attribute 3 visible","Attribute 4 name","Attribute 4 value(s)","Attribute 4 global","Attribute 4 visible","Attribute 5 name","Attribute 5 value(s)","Attribute 5 global","Attribute 5 visible","Autor","Wydawnictwo","Op Barcode","Height (cm)","Length (cm)","Width (cm)","Weight","Kod Ean","Liczba Stron","Oprawa","Rok Wydania","Description","Short description","Images","Categories","Stock","In stock?","Wc Cog Cost","Regular Price","Tax Status","Tax Class"
"9788383452814","Lew Leonard","Kod EAN","9788383452814","0","1","Tutuł","Lew Leonard","0","1","Autor","Dorota Kozioł","0","1","Wydawnictwo","Wydawnictwo Diecezjalne","0","1","Tytuł originału",,"0","1","Dorota Kozioł","Wydawnictwo Diecezjalne","9788383452814","9.0","12.5","0","0.155","9788383452814","18","Twarda","2025","Do naszego futrzanego zwierzyńca dołączył Lew Leonard dla najmłodszych, bo z twardymi stronami i miękkim futerkiem na okładce. Poznaj jego zabawne przygody i zachwyć się barwnymi ilustracjami!","Do naszego futrzanego zwierzyńca dołączył Lew Leonard dla najmłodszych, bo z twardymi stronami i miękkim futerkiem na okładce. Poznaj jego zabawne przygody i zachwyć się barwnymi ilustracjami!","https://ksiegarniainternetowa.co.uk/img/product_images_new/346/1522346_01_seria_futrzana_-_lew_leonard.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Dzieci do lat 6, Wydawnictwa > Wydawnictwo Diecezjalne, Autorzy > Dorota Kozioł","3","1","1.82","3.20","taxable","zero-rate"
"9788383453781","Piesek Węgielek","Kod EAN","9788383453781","0","1","Tutuł","Piesek Węgielek","0","1","Autor","Dorota Kozioł","0","1","Wydawnictwo","Wydawnictwo Diecezjalne","0","1","Tytuł originału",,"0","1","Dorota Kozioł","Wydawnictwo Diecezjalne","9788383453781","21.0","28.0","0","0.105","9788383453781","20","Miękka","2011","Ta książeczka to bardzo pouczająca opowieść o psiaku, który choć nie był urodziwy miał piękne i dobre serce. Napisana łatwo wpadającym w ucho wierszem, prosta w formie pozwoli z łatwością odczytać sens jej przesłania nawet najmłodszym czytelnikom. Urody dodają jej piękne ilustracje.","Ta książeczka to bardzo pouczająca opowieść o psiaku, który choć nie był urodziwy miał piękne i dobre serce. Napisana łatwo wpadającym w ucho wierszem, prosta w formie pozwoli z łatwością odczytać sens jej przesłania nawet najmłodszym czytelnikom. Urody dodają jej piękne ilustracje.","https://ksiegarniainternetowa.co.uk/img/product_images_new/993/1622993_01_piesek_wegielek.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Dzieci do lat 6,Wszystkie książki > Przygodowa, Wydawnictwa > Wydawnictwo Diecezjalne, Autorzy > Dorota Kozioł","3","1","1.21","2.10","taxable","zero-rate"
"9788366783843","Modlitewnik dla dzieci","Kod EAN","9788366783843","0","1","Tutuł","Modlitewnik dla dzieci","0","1","Autor","Karolina Dróżdż-Kołacińska","0","1","Wydawnictwo","Paulinianum","0","1","Tytuł originału",,"0","1","Karolina Dróżdż-Kołacińska","Paulinianum","9788366783843","12.5","19.5","0","0.20","9788366783843","52","Twarda","2025","Każdy kto kocha Pana Boga wie, że im wcześniej zaczyna się uczyć dzieci modlitwy tym lepiej. Dlaczego? Bo dziecko ma naturalny instynkt religijny, a jego modlitwa ma niezwykłą moc otwierania Nieba. Książeczka, którą przygotowaliśmy zawiera modlitwy najważniejsze i najświętsze. One są fundamentem, na którym można zbudować relację dziecka wobec kochającego go Boga. W modlitwy wkomponowane są rysunki Artura Nowickiego. To prawdziwy mistrz, który swoimi pomysłami raduje i zaskakuje również rodziców. Oni z pewnością poczują się zaproszeni, do wyjaśniania swoim dzieciom modlitw przełożonych na rysunek.","Każdy kto kocha Pana Boga wie, że im wcześniej zaczyna się uczyć dzieci modlitwy tym lepiej. Dlaczego? Bo dziecko ma naturalny instynkt religijny, a jego modlitwa ma niezwykłą moc otwierania Nieba. Książeczka, którą przygotowaliśmy zawiera modlitwy najważniejsze i najświętsze. One są fundamentem, na którym można zbudować relację dziecka wobec kochającego go Boga. W modlitwy wkomponowane są rysunki Artura Nowickiego. To prawdziwy mistrz, który swoimi pomysłami raduje i zaskakuje również rodziców. Oni z pewnością poczują się zaproszeni, do wyjaśniania swoim dzieciom modlitw przełożonych na rysunek.","https://ksiegarniainternetowa.co.uk/img/product_images_new/682/1599682_01_modlitewnik_dla_dzieci.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Literatura dla dzieci polska,Wszystkie książki > Religijna, Wydawnictwa > Paulinianum, Autorzy > Karolina Dróżdż-Kołacińska","3","1","3.04","5.30","taxable","zero-rate"
"9788328737617","Tyldzia i Cynamonka. Moja przyjaciółka Cynamonka","Kod EAN","9788328737617","0","1","Tutuł","Tyldzia i Cynamonka. Moja przyjaciółka Cynamonka","0","1","Autor","Ninka Reittu","0","1","Wydawnictwo","Magiczne","0","1","Tytuł originału","Ystäväni Pulla Vehnänen","0","1","Ninka Reittu","Magiczne","9788328737617","21.0","25.5","0","0.13","9788328737617","32","Miękka","2025","Urzekająca, bogato ilustrowana książka o przyjaźni dziewczynki i dowcipnej klaczy. Tyldzia marzy o posiadaniu własnego kucyka. Dlatego, gdy spotyka Cynamonkę, od razu wie, że to będzie jej najlepsza przyjaciółka. Ale kucyczka ani trochę nie zachowuje się, jak przeciętny kucyk. I za nic w świecie nie chce się dać osiodłać. Czy dziewczynka dogada się z Cynamonką? I co tak naprawdę oznacza bycie czyimś przyjacielem? „Tyldzia i Cynamonka"" to dowcipna i urzekająca seria o przyjaźni, miłości i wzajemnym zrozumieniu.","Urzekająca, bogato ilustrowana książka o przyjaźni dziewczynki i dowcipnej klaczy. Tyldzia marzy o posiadaniu własnego kucyka. Dlatego, gdy spotyka Cynamonkę, od razu wie, że to będzie jej najlepsza przyjaciółka. Ale kucyczka ani trochę nie zachowuje się, jak przeciętny kucyk. I za nic w świecie nie chce się dać osiodłać. Czy dziewczynka dogada się z Cynamonką? I co tak naprawdę oznacza bycie czyimś przyjacielem? „Tyldzia i Cynamonka"" to dowcipna i urzekająca seria o przyjaźni, miłości i wzajemnym zrozumieniu.","https://ksiegarniainternetowa.co.uk/img/product_images_new/923/1622923_01_tyldzia_i_cynamonka_moja_przyjaciolka_cynamonka.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Dzieci do lat 6,Wszystkie książki > Bajka i baśń, Wydawnictwa > Magiczne, Autorzy > Ninka Reittu","3","1","3.27","6.40","taxable","zero-rate"
"9788324185016","Diabelskie Morze wyd. 2025","Kod EAN","9788324185016","0","1","Tutuł","Diabelskie Morze wyd. 2025","0","1","Autor","Clive Cussler , Dirk Cussler","0","1","Wydawnictwo","Amber","0","1","Tytuł originału",,"0","1","Clive Cussler , Dirk Cussler","Amber","9788324185016","20.5","13.5","0","0.322","9788324185016","372","Miękka","2025","Światowy bestseller Wielkiego Mistrza Przygody z jego najsławniejszym bohaterem. TYM RAZEM DIRK PITT MUSI UDAREMNIĆ ZBRODNICZE PLANY CHIN. Od ośnieżonych szczytów Himalajów, przez tajwańskie i hinduskie muzea, po niebezpieczne głębiny Pacyfiku trwa szalony wyścig o odnalezienie buddyjskiego artefaktu i walka z bezwzględnymi chińskimi komandosami. Stawką jest ocalenie pewnej religii, a może nawet całego świata… Rok 1959. Grupa tybetańskich bojowników ma wraz z CIA ewakuować z Lhasy Dalajlamę, którego władze Chin chcą wtrącić do więzienia. Akcja zostaje udaremniona, a samolot rozbija się w górach. Razem z nim ginie tajemniczy przedmiot kultu. Rok 2022. Chińczycy wystrzeliwują prototypowy pocisk manewrujący, który tonie w Morzu Południowochińskim. Pekin natychmiast wysyła oddział specjalny, by go odzyskać. Dirk Pitt i jego dzieci – Dirk i Summer – prowadzą wtedy badania w pobliżu Filipin. Monstrualna fala znikąd prawie zatapia ich statek i wyrzuca na brzeg stary samolot transportowy. A w nim… starożytne tybetańskie artefakty. Dirk i Summer postanawiają zgłębić ich tajemnicę, podczas gdy Dirk Pitt musi ubiec chińskich żołnierzy, by odnaleźć fragmenty hipersonicznego pocisku. A poszukiwania prowadzą do ujawnienia istnienia broni, mogącej wywołać III wojnę światową. CLIVE CUSSLER to najpopularniejszy na świecie autor powieści przygodowo-sensacyjnych. Podróżnik, badacz historii katastrof morskich, poszukiwacz zatopionych wraków, sam był uosobieniem przygody. To jedyny pisarz, którego powieści – wydawane w 105 krajach – od ponad pół wieku nie schodzą ze szczytów list bestsellerów. Clive Cussler nazwany jest Wielkim Mistrzem Przygody i fascynuje czytelników w każdym wieku.","Światowy bestseller Wielkiego Mistrza Przygody z jego najsławniejszym bohaterem. TYM RAZEM DIRK PITT MUSI UDAREMNIĆ ZBRODNICZE PLANY CHIN. Od ośnieżonych szczytów Himalajów, przez tajwańskie i hinduskie muzea, po niebezpieczne głębiny Pacyfiku trwa szalony wyścig o odnalezienie buddyjskiego artefaktu i walka z bezwzględnymi chińskimi komandosami. Stawką jest ocalenie pewnej religii, a może nawet całego świata… Rok 1959. Grupa tybetańskich bojowników ma wraz z CIA ewakuować z Lhasy Dalajlamę, którego władze Chin chcą wtrącić do więzienia. Akcja zostaje udaremniona, a samolot rozbija się w górach. Razem z nim ginie tajemniczy przedmiot kultu. Rok 2022. Chińczycy wystrzeliwują prototypowy pocisk manewrujący, który tonie w Morzu Południowochińskim. Pekin natychmiast wysyła oddział specjalny, by go odzyskać. Dirk Pitt i jego dzieci – Dirk i Summer – prowadzą wtedy badania w pobliżu Filipin. Monstrualna fala znikąd prawie zatapia ich statek i wyrzuca na brzeg stary samolot transportowy. A w nim… starożytne tybetańskie artefakty. Dirk i Summer postanawiają zgłębić ich tajemnicę, podczas gdy Dirk Pitt musi ubiec chińskich żołnierzy, by odnaleźć fragmenty hipersonicznego pocisku. A poszukiwania prowadzą do ujawnienia istnienia broni, mogącej wywołać III wojnę światową. CLIVE CUSSLER to najpopularniejszy na świecie autor powieści przygodowo-sensacyjnych. Podróżnik, badacz historii katastrof morskich, poszukiwacz zatopionych wraków, sam był uosobieniem przygody. To jedyny pisarz, którego powieści – wydawane w 105 krajach – od ponad pół wieku nie schodzą ze szczytów list bestsellerów. Clive Cussler nazwany jest Wielkim Mistrzem Przygody i fascynuje czytelników w każdym wieku.","https://ksiegarniainternetowa.co.uk/img/product_images_new/388/1617388_01_diabelskie_morze_wyd_2025.300.jpg","Wszystkie książki > Kryminały, Wydawnictwa > Amber, Autorzy > Clive Cussler , Dirk Cussler","3","1","5.13","12.30","taxable","zero-rate"
"9788384000335","Kot w domu","Kod EAN","9788384000335","0","1","Tutuł","Kot w domu","0","1","Autor","Barbara Sieradzan","0","1","Wydawnictwo","RM","0","1","Tytuł originału",,"0","1","Barbara Sieradzan","RM","9788384000335","20.1","14.3","0","0.226","9788384000335","160","Miękka","2025","Kot w domu to nie jest zwykły poradnik. To pouczająca opowieść o życiu z kotami, którą dopełniają dowcipne i pełne kocich mądrości ilustracje Magdaleny Gałęzi znane z profilu Miłozwierz na Facebooku. Zastanawiasz się nad adopcją kota, ale nie wiesz, jak się do tego zabrać? Albo może masz już jednego, dwa… lub małe stado w domu, ale nadal nie umiesz poradzić sobie z podawaniem leków, wyjściami do weterynarza czy drapaniem mebli? A może po prostu chcesz lepiej zrozumieć swojego kota i być bardziej kompetentnym opiekunem? Barbara Sieradzan, dziennikarka i autorka związana z miesięcznikiem „Kocie Sprawy”, dzieliła życie z niejednym kotem. W swojej książce – niezwykle ciepłej i osobistej – przekazuje wiedzę i doświadczenie na temat kocich charakterów i spraw. Zdradza ciemne i jasne strony kociej osobowości. Podsuwa propozycje rozwiązań problemów, z którymi spotyka się większość kocich opiekunów.","Kot w domu to nie jest zwykły poradnik. To pouczająca opowieść o życiu z kotami, którą dopełniają dowcipne i pełne kocich mądrości ilustracje Magdaleny Gałęzi znane z profilu Miłozwierz na Facebooku. Zastanawiasz się nad adopcją kota, ale nie wiesz, jak się do tego zabrać? Albo może masz już jednego, dwa… lub małe stado w domu, ale nadal nie umiesz poradzić sobie z podawaniem leków, wyjściami do weterynarza czy drapaniem mebli? A może po prostu chcesz lepiej zrozumieć swojego kota i być bardziej kompetentnym opiekunem? Barbara Sieradzan, dziennikarka i autorka związana z miesięcznikiem „Kocie Sprawy”, dzieliła życie z niejednym kotem. W swojej książce – niezwykle ciepłej i osobistej – przekazuje wiedzę i doświadczenie na temat kocich charakterów i spraw. Zdradza ciemne i jasne strony kociej osobowości. Podsuwa propozycje rozwiązań problemów, z którymi spotyka się większość kocich opiekunów.","https://ksiegarniainternetowa.co.uk/img/product_images_new/642/1628642_01_kot_w_domu_w4.300.jpg","Wszystkie książki > Społeczno-obyczajowa,Wszystkie książki > Opowiadanie polskie, Wydawnictwa > RM, Autorzy > Barbara Sieradzan","3","1","4.17","8.50","taxable","zero-rate"
"9788382078916","Czytamy i słuchamy Na morzu","Kod EAN","9788382078916","0","1","Tutuł","Czytamy i słuchamy Na morzu","0","1","Autor","Aneta Grabowska","0","1","Wydawnictwo","Skrzat","0","1","Tytuł originału",,"0","1","Aneta Grabowska","Skrzat","9788382078916","24.0","19.0","0","0.25","9788382078916","10","Kartonowa","2025","Delfin zmierza na spotkanie ze swoją przyjaciółką foką. Podekscytowani mieszkańcy morza chcą odkryć tajemnicę wraku statku leżącego w głębinach… Czy im się uda? Na pewno nie obejdzie się bez perypetii! Seria „Czytamy i Słuchamy” to ilustrowane opowiadania dla najmłodszych wzbogacone o panel dźwiękowy. Naciskanie guziczków z obrazkami pozwala poznać dźwięki wydawane przez postaci lub przedmioty. Przyciski z numerami stron uruchomią nagranie z opowieścią czytaną przez lektora.","Delfin zmierza na spotkanie ze swoją przyjaciółką foką. Podekscytowani mieszkańcy morza chcą odkryć tajemnicę wraku statku leżącego w głębinach… Czy im się uda? Na pewno nie obejdzie się bez perypetii! Seria „Czytamy i Słuchamy” to ilustrowane opowiadania dla najmłodszych wzbogacone o panel dźwiękowy. Naciskanie guziczków z obrazkami pozwala poznać dźwięki wydawane przez postaci lub przedmioty. Przyciski z numerami stron uruchomią nagranie z opowieścią czytaną przez lektora.","https://ksiegarniainternetowa.co.uk/img/product_images_new/624/1628624_01_czytamy_i_sluchamy_na_morzu.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Dzieci do lat 6,Wszystkie książki > Bajka i baśń, Wydawnictwa > Skrzat, Autorzy > Aneta Grabowska","3","1","5.15","10.20","taxable","zero-rate"
"9788382078947","Czytamy i słuchamy W domu","Kod EAN","9788382078947","0","1","Tutuł","Czytamy i słuchamy W domu","0","1","Autor","Aneta Grabowska","0","1","Wydawnictwo","Skrzat","0","1","Tytuł originału",,"0","1","Aneta Grabowska","Skrzat","9788382078947","24.0","19.0","0","0.25","9788382078947","10","Kartonowa","2025","Kot, pies, papuga i kanarek to weseli mieszkańcy pewnego domu. Zwierzaki żyją w harmonii, dopóki nie pojawiają się nieproszeni goście… Kot próbuje uchronić obiad przed natrętną muchą. Czy mu się uda? Na pewno nie obejdzie się bez perypetii! Seria „Czytamy i Słuchamy” to ilustrowane opowiadania dla najmłodszych wzbogacone o panel dźwiękowy. Naciskanie guziczków z obrazkami pozwala poznać dźwięki wydawane przez postaci lub przedmioty. Przyciski z numerami stron uruchomią nagranie z opowieścią czytaną przez lektora.","Kot, pies, papuga i kanarek to weseli mieszkańcy pewnego domu. Zwierzaki żyją w harmonii, dopóki nie pojawiają się nieproszeni goście… Kot próbuje uchronić obiad przed natrętną muchą. Czy mu się uda? Na pewno nie obejdzie się bez perypetii! Seria „Czytamy i Słuchamy” to ilustrowane opowiadania dla najmłodszych wzbogacone o panel dźwiękowy. Naciskanie guziczków z obrazkami pozwala poznać dźwięki wydawane przez postaci lub przedmioty. Przyciski z numerami stron uruchomią nagranie z opowieścią czytaną przez lektora.","https://ksiegarniainternetowa.co.uk/img/product_images_new/626/1628626_01_czytamy_i_sluchamy_w_domu.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Dzieci do lat 6,Wszystkie książki > Bajka i baśń, Wydawnictwa > Skrzat, Autorzy > Aneta Grabowska","3","1","5.15","10.20","taxable","zero-rate"
"9788382743128","Poznaj świat Zabawa z naklejkami W mieście Poznaj świat. Zabawa z naklejkami. W mieście","Kod EAN","9788382743128","0","1","Tutuł","Poznaj świat Zabawa z naklejkami W mieście Poznaj świat. Zabawa z naklejkami. W mieście","0","1","Autor","Opracowanie Zbiorowe","0","1","Wydawnictwo","Dragon","0","1","Tytuł originału",,"0","1","Opracowanie Zbiorowe","Dragon","9788382743128","20.3","26.8","0","0.09","9788382743128","16","Miękka","2023","Poznaj świat. Zabawa z naklejkami to seria zeszytów edukacyjnych wzbogacających słownictwo dziecka za pomocą zabawy z naklejkami.  Poznaj świat. Zabawa z naklejkami to seria zeszytów edukacyjnych wzbogacających słownictwo dziecka za pomocą zabawy z naklejkami.","Poznaj świat. Zabawa z naklejkami to seria zeszytów edukacyjnych wzbogacających słownictwo dziecka za pomocą zabawy z naklejkami.  Poznaj świat. Zabawa z naklejkami to seria zeszytów edukacyjnych wzbogacających słownictwo dziecka za pomocą zabawy z naklejkami.","https://ksiegarniainternetowa.co.uk/img/product_images_new/460/796460_01_w_miescie_poznaj_swiat_zabawa_z_naklejkami.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Książki zabawki. Puzzle. Układanki. Wycinanki, Wydawnictwa > Dragon, Autorzy > Opracowanie Zbiorowe","5","1","0.96","2.80","taxable","zero-rate"
"9788366783898","Dzieci Media Okultyzm","Kod EAN","9788366783898","0","1","Tutuł","Dzieci Media Okultyzm","0","1","Autor","Małgorzata Więczkowska","0","1","Wydawnictwo","Paulinianum","0","1","Tytuł originału",,"0","1","Małgorzata Więczkowska","Paulinianum","9788366783898","17.0","24.0","0","1.075","9788366783898","640","Miękka","2025","Z recenzji – Ks. dr hab. Józef M. Młyński, prof. UKEN Doktorantka podjęła się tematu rzadko wybieranego w badaniach analitycznych, szczególnie w analizach socjologicznych i pedagogicznych. […] Porusza istotny temat, incydentalnie podejmowany w socjologii i naukach społecznych. Praca jest dobrze osadzona teoretycznie, poprawna metodologicznie. Autorka prowadzi intrygującą narrację, angażując czytelnika do dyskusji w badanym obszarze. […] projekt stanowi cenne źródło wiedzy z mało przebadanych obszarów, zwłaszcza w perspektywie dzieci. […] Z tego względu praca uzyskuje status innowacyjności i kompleksowości – można ją uznać za pionierską. Z recenzji – dr hab. Mirosław Z. Babiarz, prof. UJK Autorka w swoich poszukiwaniach badawczych podjęła problematykę o ile ciekawą, to i bardzo trudną, a zarazem potrzebną. Świat okultyzmu, propozycje działań okultystycznych, doświadczania czegoś „innego i magicznego” stały się niemal codziennością. Niestety, przenikają one do świata realnego i medialnego młodych ludzi. Biorąc pod uwagę potrzebę lepszego poznania „groźnego przeciwnika”, temat podjęty przez Doktorantkę należy uznać za bardzo ważny. Oryginalność badań mgr Małgorzaty Więczkowskiej polega na wielostronnej eksploracji zagadnienia z uwzględnieniem rodziny, szkoły, Kościoła i ludzi nauki. […] Autorce udało się w znacznym stopniu przedstawić złożoność problematyki okultystycznych propozycji mediów dla dzieci. Analiza jakościowego materiału badawczego ukazuje złożoność problemu w sensie pedagogicznym, socjologicznym i teologicznym.","Z recenzji – Ks. dr hab. Józef M. Młyński, prof. UKEN Doktorantka podjęła się tematu rzadko wybieranego w badaniach analitycznych, szczególnie w analizach socjologicznych i pedagogicznych. […] Porusza istotny temat, incydentalnie podejmowany w socjologii i naukach społecznych. Praca jest dobrze osadzona teoretycznie, poprawna metodologicznie. Autorka prowadzi intrygującą narrację, angażując czytelnika do dyskusji w badanym obszarze. […] projekt stanowi cenne źródło wiedzy z mało przebadanych obszarów, zwłaszcza w perspektywie dzieci. […] Z tego względu praca uzyskuje status innowacyjności i kompleksowości – można ją uznać za pionierską. Z recenzji – dr hab. Mirosław Z. Babiarz, prof. UJK Autorka w swoich poszukiwaniach badawczych podjęła problematykę o ile ciekawą, to i bardzo trudną, a zarazem potrzebną. Świat okultyzmu, propozycje działań okultystycznych, doświadczania czegoś „innego i magicznego” stały się niemal codziennością. Niestety, przenikają one do świata realnego i medialnego młodych ludzi. Biorąc pod uwagę potrzebę lepszego poznania „groźnego przeciwnika”, temat podjęty przez Doktorantkę należy uznać za bardzo ważny. Oryginalność badań mgr Małgorzaty Więczkowskiej polega na wielostronnej eksploracji zagadnienia z uwzględnieniem rodziny, szkoły, Kościoła i ludzi nauki. […] Autorce udało się w znacznym stopniu przedstawić złożoność problematyki okultystycznych propozycji mediów dla dzieci. Analiza jakościowego materiału badawczego ukazuje złożoność problemu w sensie pedagogicznym, socjologicznym i teologicznym.","https://ksiegarniainternetowa.co.uk/img/product_images_new/592/1641592_01_dzieci_media_okultyzm.300.jpg","Wszystkie książki > Naukowe i popularno-naukowe,Wszystkie książki > Popularno-naukowe,Wszystkie książki > Socjologia. Społeczeństwo, Wydawnictwa > Paulinianum, Autorzy > Małgorzata Więczkowska","3","1","7.19","12.60","taxable","zero-rate"
"9788368018394","Na końcu świata (The Alaskan)","Kod EAN","9788368018394","0","1","Tutuł","Na końcu świata (The Alaskan)","0","1","Autor","James Oliver Curwood","0","1","Wydawnictwo","CM","0","1","Tytuł originału",,"0","1","James Oliver Curwood","CM","9788368018394","19.5","13.0","0","0.25","9788368018394","256","Miękka","2024","Na statku płynącym z Seattle do Alaski płynie Alan Holt, farmer zatrudniający Eskimosów do wypasu bydła, wielki pasjonat tego regionu, wiążący z nim ogromne nadzieje. Niespodziewanie na statek przybywa tajemnicza młoda kobieta, która każe siebie nazywać Mary Standish. Jej zachowanie jest bardzo nietypowe i zwraca uwagę Alana Holta. Już niebawem Mary Standish zwraca się z prośbą do Alana Holta o pomoc w zaimprowizowaniu jej śmierci na statku. Co się za tym kryje i czy ta sprawa ma związek z odwiecznym wrogiem Holta, milionerem Johnem Grahamem? Na końcu świata to powieść przygodowo-kryminalna dziejąca się na Alasce.","Na statku płynącym z Seattle do Alaski płynie Alan Holt, farmer zatrudniający Eskimosów do wypasu bydła, wielki pasjonat tego regionu, wiążący z nim ogromne nadzieje. Niespodziewanie na statek przybywa tajemnicza młoda kobieta, która każe siebie nazywać Mary Standish. Jej zachowanie jest bardzo nietypowe i zwraca uwagę Alana Holta. Już niebawem Mary Standish zwraca się z prośbą do Alana Holta o pomoc w zaimprowizowaniu jej śmierci na statku. Co się za tym kryje i czy ta sprawa ma związek z odwiecznym wrogiem Holta, milionerem Johnem Grahamem? Na końcu świata to powieść przygodowo-kryminalna dziejąca się na Alasce.","https://ksiegarniainternetowa.co.uk/img/product_images_new/964/919964_01_na_koncu_swiata.300.jpg","Wszystkie książki > Powieść zagraniczna,Wszystkie książki > Przygodowa, Wydawnictwa > CM, Autorzy > James Oliver Curwood","3","1","4.12","8.10","taxable","zero-rate"
"9788368508031","Nieznane opowieści","Kod EAN","9788368508031","0","1","Tutuł","Nieznane opowieści","0","1","Autor","Edgar Allan Poe","0","1","Wydawnictwo","CM","0","1","Tytuł originału",,"0","1","Edgar Allan Poe","CM","9788368508031","13.0","19.5","0","0.105","9788368508031","92","Miękka","2025","Zbiór 7 nieznanych polskim czytelnikom opowieści Edgara Allana Poego, niewydanych po polsku w dotychczasowych antologiach. Znaleźć można tutaj pojedynek księcia de L’Omelette z samym diabłem, opowiadanie o człowieku, który dosłownie stracił oddech (i nie przestał przez to istnieć), czy futurystyczną wizję świata roku 2848 w Mellonta Tauta. Perełką jest opowiadanie pod tytułem Cwaniakowanie, wnikliwe studium tego, co odróżnia ludzi od zwierząt. Wspólnym mianownikiem utworów są gry językowe (objaśnione w przypisach), które prawdopodobnie sprawiły, że wcześniejsi tłumacze Poego pomijali te teksty w swoich zbiorach.","Zbiór 7 nieznanych polskim czytelnikom opowieści Edgara Allana Poego, niewydanych po polsku w dotychczasowych antologiach. Znaleźć można tutaj pojedynek księcia de L’Omelette z samym diabłem, opowiadanie o człowieku, który dosłownie stracił oddech (i nie przestał przez to istnieć), czy futurystyczną wizję świata roku 2848 w Mellonta Tauta. Perełką jest opowiadanie pod tytułem Cwaniakowanie, wnikliwe studium tego, co odróżnia ludzi od zwierząt. Wspólnym mianownikiem utworów są gry językowe (objaśnione w przypisach), które prawdopodobnie sprawiły, że wcześniejsi tłumacze Poego pomijali te teksty w swoich zbiorach.","https://ksiegarniainternetowa.co.uk/img/product_images_new/675/1423675_01_nieznane_opowiesci.300.jpg","Wszystkie książki > Opowiadanie zagraniczne,Wszystkie książki > Fantastyka, Wydawnictwa > CM, Autorzy > Edgar Allan Poe","3","1","3.3","6.50","taxable","zero-rate"
